user_id,signup_timestamp,email_domain,user_population_type,is_abuse_ring,ring_id,ring_type
usr_00747,2025-07-23 15:23:32,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00748,2026-01-22 03:47:36,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00749,2026-03-15 05:23:05,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00750,2026-01-09 09:43:43,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00751,2025-07-26 03:29:33,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00752,2026-03-06 06:17:38,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00753,2025-11-16 03:05:25,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00754,2025-10-01 08:38:36,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00755,2025-09-12 21:55:36,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00756,2025-09-08 03:30:29,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00757,2025-08-28 23:16:27,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00758,2025-10-05 14:36:00,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00759,2025-09-02 06:28:27,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00760,2025-07-09 22:58:56,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00761,2025-11-28 15:53:20,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00762,2025-11-04 15:22:16,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00763,2025-12-11 13:02:27,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00764,2026-02-13 09:53:16,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00765,2026-03-09 19:49:42,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00766,2025-12-20 13:24:06,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00767,2026-02-17 12:26:15,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00768,2026-03-15 14:09:48,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00769,2025-10-24 10:46:45,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00770,2025-08-18 22:02:57,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00771,2025-07-27 20:40:05,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00772,2025-09-05 09:41:33,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00773,2025-12-06 08:35:35,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00774,2026-01-16 22:06:40,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00775,2026-01-14 14:18:17,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00776,2025-08-30 02:40:20,proton.me,BENIGN_ISOLATED,0,,NONE
usr_00777,2025-11-30 04:49:42,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00778,2025-10-21 14:02:45,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00779,2026-03-01 22:48:19,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00780,2025-07-13 10:35:41,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00781,2025-11-24 20:49:21,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00782,2025-09-28 14:33:22,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00783,2026-03-04 15:41:19,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00784,2025-08-21 08:07:48,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00785,2025-09-27 06:39:47,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00786,2025-11-15 16:32:16,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00787,2025-12-02 09:02:30,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00788,2026-01-13 09:32:55,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00789,2026-03-01 16:27:35,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00790,2025-07-10 05:17:14,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00791,2026-01-30 10:17:26,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00792,2026-01-14 23:27:45,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00793,2025-11-10 04:09:18,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00794,2025-10-13 18:44:11,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00795,2025-10-05 00:45:38,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00796,2025-08-16 05:44:25,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00797,2025-08-08 06:02:13,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00798,2026-01-04 06:18:06,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00799,2025-12-24 15:49:21,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00800,2025-09-26 08:42:57,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00801,2025-11-03 18:51:46,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00802,2025-07-25 12:53:44,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00803,2026-02-23 01:19:59,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00804,2025-12-04 08:51:19,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00805,2026-01-31 16:57:52,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00806,2025-07-08 06:30:31,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00807,2026-02-04 01:24:05,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00808,2025-10-28 05:39:23,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00809,2025-09-14 15:07:16,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00810,2025-07-31 19:58:23,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00811,2025-11-29 19:56:05,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00812,2025-08-21 06:09:47,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00813,2026-02-15 15:00:00,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00814,2026-01-23 15:19:21,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00815,2026-01-27 19:53:20,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00816,2025-11-30 03:24:28,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00817,2025-09-15 09:08:49,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00818,2026-03-21 16:17:37,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00819,2026-02-08 02:56:43,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00820,2026-03-02 16:16:21,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00821,2025-11-23 19:07:34,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00822,2026-01-05 01:02:14,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00823,2025-10-10 05:39:04,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00824,2025-10-22 14:33:14,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00825,2025-11-25 04:51:41,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00826,2025-08-11 23:33:06,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00827,2025-09-18 05:46:12,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00828,2026-03-17 08:42:34,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00829,2026-03-18 06:13:46,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00830,2025-07-06 04:56:24,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00831,2026-03-25 00:05:27,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00832,2025-10-15 16:43:51,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00833,2026-02-02 20:45:33,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00834,2025-10-02 19:30:04,proton.me,BENIGN_ISOLATED,0,,NONE
usr_00835,2025-11-29 23:31:22,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00836,2026-01-25 04:06:56,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00837,2025-11-29 02:57:57,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00838,2026-02-05 03:19:31,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00839,2025-10-14 23:15:20,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00840,2026-01-10 02:16:04,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00841,2025-10-29 11:40:58,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00842,2025-12-23 08:25:35,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00843,2026-01-23 15:58:42,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00844,2026-02-02 18:38:48,proton.me,BENIGN_ISOLATED,0,,NONE
usr_00845,2026-01-18 22:43:33,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00846,2025-09-08 18:12:33,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00847,2025-09-17 15:22:26,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00848,2026-03-05 16:21:47,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00849,2025-12-05 14:26:32,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00850,2025-08-25 21:44:48,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00851,2026-03-23 15:18:12,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00852,2026-03-03 10:08:23,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00853,2025-12-19 20:22:15,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00854,2025-12-28 11:37:17,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00855,2025-07-07 22:36:01,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00856,2025-09-16 11:17:53,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00857,2026-03-23 11:43:48,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00858,2026-01-20 04:50:48,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00859,2025-11-12 20:26:29,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00860,2025-11-08 20:56:08,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00861,2025-07-13 12:11:16,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00862,2025-12-11 18:05:34,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00863,2025-10-29 06:01:54,proton.me,BENIGN_ISOLATED,0,,NONE
usr_00864,2026-01-20 02:57:55,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00865,2026-03-02 04:32:14,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00866,2026-03-17 20:59:07,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00867,2026-01-27 12:20:36,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00868,2025-08-01 09:30:30,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00869,2026-02-21 08:13:18,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00870,2025-12-30 14:20:32,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00871,2026-01-28 21:26:22,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00872,2026-02-21 13:46:43,proton.me,BENIGN_ISOLATED,0,,NONE
usr_00873,2025-07-29 16:40:25,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00874,2025-11-12 02:06:20,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00875,2025-12-27 04:23:40,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00876,2026-01-20 08:27:55,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00877,2025-12-31 12:34:38,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00878,2025-11-28 10:46:25,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00879,2025-08-05 08:56:07,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00880,2025-12-29 02:37:16,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00881,2026-01-29 02:14:12,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00882,2025-10-14 04:59:38,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00883,2026-01-07 08:54:44,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00884,2025-12-28 18:49:28,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00885,2025-12-31 16:12:18,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00886,2025-12-15 20:23:55,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00887,2026-03-03 17:11:44,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00888,2025-08-26 16:55:57,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00889,2026-02-09 02:08:32,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00890,2025-10-16 19:21:42,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00891,2025-12-16 08:59:07,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00892,2025-08-12 22:06:57,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00893,2025-08-18 17:04:02,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00894,2025-12-09 17:22:53,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00895,2025-08-17 04:45:59,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00896,2025-12-18 23:35:56,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00897,2025-11-10 16:03:49,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00898,2026-01-24 03:44:05,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00899,2026-01-12 09:29:58,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00900,2025-07-05 23:54:02,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00901,2025-12-26 07:08:41,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00902,2025-11-27 13:32:22,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00903,2025-07-05 14:26:05,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00904,2026-01-16 09:35:43,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00905,2025-10-16 04:29:15,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00906,2025-08-03 04:21:12,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00907,2025-10-30 06:13:14,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00908,2026-01-26 05:08:32,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00909,2025-09-05 16:50:53,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00910,2025-07-11 11:57:58,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00911,2025-10-25 23:25:29,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00912,2026-02-26 05:51:08,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00913,2026-01-11 13:38:17,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00914,2025-11-23 17:51:14,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00915,2026-03-21 12:22:35,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00916,2025-08-27 16:33:00,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00917,2025-09-10 08:57:40,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00918,2025-08-09 10:06:11,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00919,2025-09-01 15:51:17,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00920,2026-03-12 11:24:36,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00921,2025-10-25 17:51:34,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00922,2026-01-11 07:14:10,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00923,2025-12-17 03:04:14,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00924,2025-10-07 20:56:18,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00925,2026-02-15 18:57:36,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00926,2026-02-06 09:10:25,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00927,2026-03-19 07:54:56,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00928,2026-02-04 00:07:14,proton.me,BENIGN_ISOLATED,0,,NONE
usr_00929,2025-08-27 05:17:22,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00930,2025-07-27 12:20:02,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00931,2025-07-14 00:25:27,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00932,2025-11-06 03:30:51,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00933,2025-11-16 06:52:06,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00934,2025-08-30 10:23:39,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00935,2025-11-15 23:25:50,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00936,2025-11-05 04:11:36,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00937,2026-02-25 01:08:06,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00938,2025-09-20 10:09:20,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00939,2026-01-16 00:26:45,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00940,2026-03-25 18:16:14,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00941,2025-11-24 18:06:58,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00942,2026-02-05 07:40:09,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00943,2025-11-13 21:11:44,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00944,2026-03-17 00:09:18,proton.me,BENIGN_ISOLATED,0,,NONE
usr_00945,2025-09-28 16:50:42,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00946,2026-03-03 17:15:31,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00947,2025-12-01 03:56:07,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00948,2025-12-22 12:23:39,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00949,2025-12-09 15:48:23,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00950,2025-08-09 10:39:52,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00951,2025-07-07 13:12:57,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00952,2025-11-30 23:50:11,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00953,2026-03-09 14:27:09,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00954,2025-12-01 05:24:27,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00955,2025-10-12 22:59:41,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00956,2026-02-04 07:07:43,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00957,2025-12-07 18:37:21,proton.me,BENIGN_ISOLATED,0,,NONE
usr_00958,2025-11-27 01:58:46,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00959,2025-10-10 03:12:39,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00960,2025-11-14 07:48:23,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00961,2025-07-29 11:56:37,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00962,2026-03-08 03:19:03,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00963,2025-11-25 04:14:56,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00964,2025-11-25 16:59:06,proton.me,BENIGN_ISOLATED,0,,NONE
usr_00965,2025-08-05 08:22:17,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00966,2025-12-05 11:16:56,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00967,2025-11-18 13:56:39,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00968,2025-10-26 14:15:48,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00969,2025-07-17 10:58:28,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00970,2025-08-26 09:50:16,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00971,2025-09-02 14:48:36,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00972,2025-08-29 05:43:24,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00973,2026-02-15 04:19:50,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00974,2026-01-09 10:38:41,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00975,2025-11-05 12:04:53,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00976,2025-12-31 14:14:53,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00977,2026-01-16 18:47:43,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00978,2025-07-07 09:08:46,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00979,2025-11-14 03:54:10,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_00980,2025-07-15 02:24:08,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00981,2025-10-02 01:24:25,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00982,2025-10-24 15:53:28,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00983,2025-12-01 20:42:08,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00984,2025-10-26 15:46:23,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00985,2025-11-02 14:18:51,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00986,2025-08-17 18:05:06,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00987,2025-10-19 06:03:49,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00988,2025-12-09 19:47:16,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00989,2025-10-28 11:01:05,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00990,2026-02-12 12:45:14,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00991,2025-12-25 04:24:15,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00992,2026-01-13 14:08:23,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00993,2026-02-10 03:38:01,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00994,2026-01-01 20:39:46,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00995,2025-09-12 21:49:32,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_00996,2025-07-30 00:38:50,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_00997,2025-07-09 13:24:10,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00998,2026-03-17 06:03:55,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_00999,2025-12-03 10:42:51,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_01000,2026-01-05 12:52:33,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_01001,2026-01-13 12:47:33,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01002,2025-12-14 07:24:04,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_01003,2025-10-31 07:55:07,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01004,2025-07-26 05:37:29,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01005,2025-08-13 09:02:40,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_01006,2025-07-16 00:18:14,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01007,2025-07-20 19:40:21,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01008,2025-08-01 04:47:14,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01009,2025-12-10 23:29:43,proton.me,BENIGN_ISOLATED,0,,NONE
usr_01010,2025-09-02 15:48:25,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_01011,2025-09-26 08:33:40,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_01012,2025-12-17 03:14:51,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01013,2025-09-21 23:52:03,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01014,2025-11-15 20:51:37,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_01015,2026-01-28 21:05:50,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01016,2025-07-17 02:45:59,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01017,2025-12-09 20:58:48,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_01018,2025-12-10 05:12:45,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01019,2026-02-18 21:33:02,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_01020,2025-11-06 10:45:52,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_01021,2025-10-08 09:34:52,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01022,2025-08-21 08:38:58,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01023,2026-02-23 03:49:19,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_01024,2025-09-04 04:20:24,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01025,2025-12-15 15:34:34,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01026,2025-12-04 01:19:46,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01027,2026-01-31 10:23:13,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_01028,2025-10-31 19:39:30,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01029,2025-10-04 17:35:00,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01030,2026-03-04 09:56:32,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01031,2026-02-17 03:17:02,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01032,2025-10-27 00:18:39,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01033,2025-09-06 12:10:52,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_01034,2025-12-15 06:06:20,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_01035,2025-10-18 22:59:43,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01036,2026-02-20 06:19:31,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_01037,2026-01-17 22:55:00,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_01038,2025-12-06 03:26:07,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_01039,2026-01-20 13:03:47,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01040,2025-10-19 03:58:49,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01041,2025-09-26 09:37:12,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01042,2025-11-18 23:39:38,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01043,2026-02-20 00:22:27,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01044,2025-07-30 22:19:37,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_01045,2025-08-09 11:09:40,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01046,2026-01-26 21:02:32,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_01047,2025-08-18 20:51:14,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_01048,2026-03-04 01:14:39,icloud.com,BENIGN_ISOLATED,0,,NONE
usr_01049,2025-09-02 04:46:21,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_01050,2026-02-06 19:31:33,yahoo.com,BENIGN_ISOLATED,0,,NONE
usr_01051,2026-01-05 01:01:41,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01052,2026-01-08 06:02:27,outlook.com,BENIGN_ISOLATED,0,,NONE
usr_01053,2025-10-09 14:41:41,gmail.com,BENIGN_ISOLATED,0,,NONE
usr_01054,2025-12-20 17:29:15,outlook.com,BENIGN_ISOLATED,0,,NONE
