transaction_id,timestamp,is_abuse_ring,amount,product_category,is_promo_used,hour_of_day,day_of_week,is_weekend,billing_shipping_match,account_age_days,email_domain,user_tx_count_1h,user_tx_count_24h,user_tx_count_7d,user_historical_tx_count,user_historical_mean_amount,user_historical_std_amount,amount_to_user_mean_ratio,user_promo_rate,user_unique_device_count,user_unique_ip_count,user_unique_payment_count,user_unique_address_count,device_prior_user_count,ip_prior_user_count,payment_prior_user_count,shipping_address_prior_user_count,billing_address_prior_user_count,max_shared_entity_user_count,number_of_prior_connected_users,shared_entity_types_count,connected_component_user_count,connected_component_total_nodes,connected_component_edge_count,connected_component_density
tx_0012085,2026-01-05 16:34:10,0,20.38,apparel,0,16,0,0,1,85.1892,gmail.com,0,0,0,0,20.38,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0017749,2026-01-05 16:37:41,0,22.26,groceries,1,16,0,0,1,106.8787,icloud.com,0,0,0,0,22.26,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0012529,2026-01-05 16:46:22,0,13.56,electronics,0,16,0,0,1,30.6359,gmail.com,0,0,0,0,13.56,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0004482,2026-01-05 16:54:04,0,35.65,electronics,0,16,0,0,1,87.4175,gmail.com,0,0,1,1,124.7,0.0,0.2859,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0007990,2026-01-05 16:55:37,0,22.22,groceries,0,16,0,0,1,168.749,gmail.com,0,0,0,0,22.22,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0011489,2026-01-05 16:58:49,0,47.88,gift_cards,0,16,0,0,0,149.0998,gmail.com,0,0,0,0,47.88,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0016851,2026-01-05 17:03:23,0,51.56,electronics,0,17,0,0,0,174.3876,gmail.com,0,0,1,1,106.94,0.0,0.4821,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0008764,2026-01-05 17:05:40,0,43.0,groceries,0,17,0,0,1,35.626,outlook.com,0,0,1,1,68.5,0.0,0.6277,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0019083,2026-01-05 17:08:21,0,18.73,groceries,0,17,0,0,1,167.4521,yahoo.com,0,0,0,0,18.73,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0014341,2026-01-05 17:09:01,0,17.63,apparel,0,17,0,0,1,65.6508,gmail.com,0,0,0,0,17.63,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0003772,2026-01-05 17:09:30,0,39.41,electronics,0,17,0,0,1,171.3751,proton.me,0,0,0,0,39.41,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0009901,2026-01-05 17:10:39,0,41.63,apparel,0,17,0,0,1,140.1634,gmail.com,0,0,1,1,35.1,0.0,1.186,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0020909,2026-01-05 17:11:00,0,10.8,electronics,0,17,0,0,1,103.0966,yahoo.com,0,0,0,0,10.8,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0025562,2026-01-05 17:15:26,0,80.15,digital_goods,0,17,0,0,1,8.9049,gmail.com,0,0,0,0,80.15,0.0,1.0,0.0,0,0,0,0,0,2,0,0,0,2,2,1,1,1,0,0.0
tx_0021349,2026-01-05 17:18:17,0,83.34,electronics,0,17,0,0,1,94.1751,gmail.com,0,0,1,1,41.89,0.0,1.9895,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0001369,2026-01-05 17:21:53,0,19.64,groceries,0,17,0,0,1,17.9789,yahoo.com,0,0,0,0,19.64,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0000630,2026-01-05 17:21:54,0,13.53,digital_goods,0,17,0,0,1,150.0959,yahoo.com,0,0,0,0,13.53,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0013794,2026-01-05 17:23:56,0,62.04,electronics,0,17,0,0,0,7.0882,yahoo.com,0,0,0,0,62.04,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0017720,2026-01-05 17:25:14,0,50.81,groceries,0,17,0,0,1,160.8215,gmail.com,0,0,1,1,62.46,0.0,0.8135,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0000260,2026-01-05 17:28:07,0,71.19,apparel,0,17,0,0,1,133.2479,yahoo.com,0,0,0,0,71.19,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0010977,2026-01-05 17:29:22,0,38.63,electronics,1,17,0,0,1,33.0727,gmail.com,0,0,0,0,38.63,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0013855,2026-01-05 17:34:01,0,27.78,groceries,0,17,0,0,1,137.4501,gmail.com,0,1,1,1,41.6,0.0,0.6678,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0014328,2026-01-05 17:34:54,0,161.62,electronics,0,17,0,0,1,14.4804,gmail.com,0,0,0,0,161.62,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0019281,2026-01-05 17:41:26,0,45.53,electronics,1,17,0,0,1,40.3798,gmail.com,0,0,0,0,45.53,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0012906,2026-01-05 17:47:46,0,10.76,digital_goods,0,17,0,0,1,106.4153,icloud.com,0,0,0,0,10.76,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0004500,2026-01-05 17:52:20,0,18.23,apparel,0,17,0,0,1,166.1033,yahoo.com,0,0,0,0,18.23,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0013726,2026-01-05 17:53:16,0,16.62,apparel,0,17,0,0,1,22.4641,icloud.com,0,0,0,0,16.62,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0010204,2026-01-05 18:02:55,0,31.96,apparel,1,18,0,0,1,79.416,gmail.com,0,0,0,0,31.96,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0002696,2026-01-05 18:08:11,0,75.19,apparel,0,18,0,0,1,84.6831,yahoo.com,0,0,0,0,75.19,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0025195,2026-01-05 18:11:44,0,27.49,electronics,0,18,0,0,1,105.1946,gmail.com,0,1,1,1,92.0,0.0,0.2988,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0012759,2026-01-05 18:16:05,0,54.39,gift_cards,0,18,0,0,1,157.5449,gmail.com,0,0,0,0,54.39,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0001291,2026-01-05 18:29:42,0,59.8,electronics,1,18,0,0,1,11.7107,gmail.com,0,0,1,1,26.3,0.0,2.2738,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0023981,2026-01-05 18:30:49,0,33.29,digital_goods,0,18,0,0,1,40.7711,gmail.com,0,0,0,0,33.29,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0.0
tx_0022244,2026-01-05 18:32:35,0,37.0,groceries,0,18,0,0,1,67.4868,gmail.com,0,0,0,0,37.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0018948,2026-01-05 18:35:02,0,33.75,electronics,0,18,0,0,1,143.3317,gmail.com,0,0,0,0,33.75,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0017512,2026-01-05 18:35:53,0,12.65,electronics,1,18,0,0,1,130.4135,gmail.com,0,1,1,1,26.51,0.0,0.4772,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0011301,2026-01-05 18:38:24,0,34.32,electronics,1,18,0,0,1,44.8352,outlook.com,0,0,1,1,41.73,0.0,0.8224,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0015928,2026-01-05 18:39:54,0,69.35,groceries,0,18,0,0,1,66.071,proton.me,0,0,0,0,69.35,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0024521,2026-01-05 18:42:10,0,43.85,groceries,0,18,0,0,1,2.401,gmail.com,0,0,0,0,43.85,0.0,1.0,0.0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0.0
tx_0008029,2026-01-05 18:48:30,0,34.27,gift_cards,0,18,0,0,1,89.6641,outlook.com,0,0,1,1,32.12,0.0,1.0669,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0019057,2026-01-05 18:56:23,0,29.78,groceries,0,18,0,0,1,64.0998,proton.me,0,0,1,1,72.57,0.0,0.4104,0.0,1,1,1,1,0,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0014524,2026-01-05 18:58:45,0,41.56,apparel,0,18,0,0,1,48.2815,gmail.com,0,0,0,0,41.56,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0002301,2026-01-05 19:04:04,0,41.95,electronics,0,19,0,0,1,144.0961,yahoo.com,0,0,0,0,41.95,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0014889,2026-01-05 19:04:18,0,84.3,apparel,0,19,0,0,1,63.3767,outlook.com,0,0,0,0,84.3,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0002050,2026-01-05 19:07:12,0,82.45,groceries,1,19,0,0,1,63.7916,gmail.com,0,0,1,1,34.14,0.0,2.4151,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0004212,2026-01-05 19:07:34,0,47.86,electronics,0,19,0,0,1,99.4389,icloud.com,0,0,0,0,47.86,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0002614,2026-01-05 19:12:00,0,34.64,groceries,0,19,0,0,1,52.4898,outlook.com,0,0,0,0,34.64,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0014568,2026-01-05 19:13:15,0,50.9,groceries,0,19,0,0,1,39.8819,gmail.com,0,0,0,0,50.9,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0023860,2026-01-05 19:16:46,0,118.6,groceries,0,19,0,0,1,71.6928,gmail.com,0,0,0,0,118.6,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0009151,2026-01-05 19:18:08,0,44.9,digital_goods,1,19,0,0,1,31.052,gmail.com,0,0,0,0,44.9,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0024819,2026-01-05 19:20:50,0,23.97,groceries,0,19,0,0,1,34.9514,gmail.com,0,0,1,1,61.43,0.0,0.3902,1.0,1,1,1,1,1,0,1,1,1,1,0,0,1,6,5,0.3333
tx_0020673,2026-01-05 19:22:10,0,8.41,apparel,0,19,0,0,0,184.5582,gmail.com,0,0,0,0,8.41,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0009809,2026-01-05 19:34:17,0,122.34,electronics,0,19,0,0,1,144.8292,gmail.com,0,0,1,1,34.84,0.0,3.5115,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0010898,2026-01-05 19:44:34,0,9.61,apparel,0,19,0,0,1,39.5163,yahoo.com,0,0,1,1,39.78,0.0,0.2416,0.0,1,1,1,1,1,1,0,1,1,1,0,0,1,6,5,0.3333
tx_0019685,2026-01-05 19:44:54,0,42.2,digital_goods,1,19,0,0,0,35.1864,gmail.com,0,0,0,0,42.2,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0008694,2026-01-05 19:52:39,0,31.38,apparel,0,19,0,0,0,81.8543,gmail.com,0,0,0,0,31.38,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0003361,2026-01-05 19:54:42,0,25.0,apparel,0,19,0,0,1,111.3384,gmail.com,0,0,1,1,55.6,0.0,0.4496,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0020370,2026-01-05 20:00:41,0,95.73,digital_goods,0,20,0,0,1,126.6661,outlook.com,0,0,0,0,95.73,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0003899,2026-01-05 20:01:06,0,56.17,groceries,0,20,0,0,1,87.7954,gmail.com,0,0,0,0,56.17,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0019902,2026-01-05 20:04:23,0,37.47,groceries,0,20,0,0,1,126.9347,outlook.com,0,0,0,0,37.47,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0019537,2026-01-05 20:07:20,0,33.94,electronics,0,20,0,0,1,2.6065,outlook.com,0,0,0,0,33.94,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0016071,2026-01-05 20:10:05,0,14.75,groceries,0,20,0,0,1,154.4598,gmail.com,0,0,1,1,61.53,0.0,0.2397,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0001603,2026-01-05 20:10:33,0,23.95,apparel,0,20,0,0,1,122.4584,outlook.com,0,0,0,0,23.95,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0013863,2026-01-05 20:14:42,0,39.19,apparel,0,20,0,0,1,106.6433,gmail.com,0,0,0,0,39.19,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0002804,2026-01-05 20:27:42,0,24.0,gift_cards,0,20,0,0,1,150.8546,yahoo.com,0,0,0,0,24.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0006854,2026-01-05 20:30:11,0,22.22,groceries,0,20,0,0,1,26.6864,proton.me,0,0,0,0,22.22,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0008514,2026-01-05 20:39:57,0,75.63,groceries,1,20,0,0,1,131.6683,yahoo.com,0,0,0,0,75.63,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0003005,2026-01-05 20:41:40,0,31.64,groceries,0,20,0,0,1,12.6301,gmail.com,0,0,0,0,31.64,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0001262,2026-01-05 20:51:38,0,17.6,electronics,0,20,0,0,1,124.0464,outlook.com,0,0,0,0,17.6,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0000048,2026-01-05 20:51:38,0,36.0,electronics,0,20,0,0,1,182.0264,outlook.com,0,0,0,0,36.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0007339,2026-01-05 20:54:04,0,37.22,groceries,0,20,0,0,1,76.9922,gmail.com,0,0,1,1,144.89,0.0,0.2569,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0024116,2026-01-05 21:01:38,0,35.99,groceries,0,21,0,0,1,48.5574,gmail.com,0,0,0,0,35.99,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0009616,2026-01-05 21:07:13,0,14.17,apparel,1,21,0,0,1,152.3591,icloud.com,0,0,0,0,14.17,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0005298,2026-01-05 21:07:40,0,31.33,electronics,0,21,0,0,1,160.1856,outlook.com,0,1,1,1,60.76,0.0,0.5156,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0015639,2026-01-05 21:09:07,0,60.93,electronics,1,21,0,0,1,94.6229,gmail.com,0,0,0,0,60.93,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0015496,2026-01-05 21:10:21,0,104.94,gift_cards,0,21,0,0,1,61.5426,outlook.com,0,0,1,1,25.03,0.0,4.1926,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0017023,2026-01-05 21:29:56,0,29.32,groceries,0,21,0,0,1,173.3674,icloud.com,0,0,1,1,14.88,0.0,1.9704,0.0,1,1,1,1,1,0,1,1,1,1,0,0,1,6,5,0.3333
tx_0007866,2026-01-05 21:40:43,0,35.58,gift_cards,0,21,0,0,1,60.325,yahoo.com,0,0,0,0,35.58,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0017119,2026-01-05 21:44:35,0,25.73,electronics,0,21,0,0,1,120.8382,gmail.com,0,0,0,0,25.73,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0021047,2026-01-05 21:45:17,0,18.7,groceries,1,21,0,0,1,83.2714,yahoo.com,0,0,0,0,18.7,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0006701,2026-01-05 21:45:55,0,44.89,electronics,0,21,0,0,1,28.807,gmail.com,0,0,1,1,31.83,0.0,1.4103,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0006673,2026-01-05 22:00:19,0,64.73,groceries,0,22,0,0,1,99.0413,gmail.com,0,0,0,0,64.73,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0016557,2026-01-05 22:00:36,0,60.1,groceries,0,22,0,0,1,55.2843,gmail.com,0,0,0,0,60.1,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0025306,2026-01-05 22:02:14,0,31.48,electronics,0,22,0,0,1,118.0383,gmail.com,0,0,0,0,31.48,0.0,1.0,0.0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0.0
tx_0009082,2026-01-05 22:20:03,0,26.06,groceries,1,22,0,0,1,166.9934,yahoo.com,0,0,0,0,26.06,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0020177,2026-01-05 22:25:15,0,80.52,apparel,0,22,0,0,1,27.2553,gmail.com,0,0,0,0,80.52,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0013224,2026-01-05 22:29:14,0,20.24,groceries,0,22,0,0,1,67.7528,gmail.com,0,0,0,0,20.24,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0020170,2026-01-05 22:44:52,0,15.2,digital_goods,1,22,0,0,1,139.2125,gmail.com,0,0,0,0,15.2,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0001029,2026-01-05 22:48:06,0,53.37,apparel,0,22,0,0,1,94.7532,yahoo.com,0,0,0,0,53.37,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0013591,2026-01-05 22:59:01,0,39.45,apparel,0,22,0,0,1,121.1644,gmail.com,0,0,0,0,39.45,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0014127,2026-01-05 23:35:20,0,24.03,apparel,0,23,0,0,1,165.1155,proton.me,0,0,0,0,24.03,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0004336,2026-01-05 23:52:46,0,34.37,apparel,0,23,0,0,1,134.4511,gmail.com,0,0,0,0,34.37,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0025316,2026-01-05 23:55:57,0,36.34,apparel,1,23,0,0,1,51.1783,gmail.com,0,0,0,0,36.34,0.0,1.0,0.0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0.0
tx_0023443,2026-01-06 01:30:16,0,86.83,apparel,1,1,1,0,1,102.6818,gmail.com,0,0,0,0,86.83,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0003945,2026-01-06 03:02:07,0,35.11,electronics,1,3,1,0,1,23.1118,gmail.com,0,0,0,0,35.11,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0019309,2026-01-06 05:27:52,0,27.4,electronics,0,5,1,0,1,125.7253,gmail.com,0,0,2,2,63.56,4.71,0.4311,0.5,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0022625,2026-01-06 05:43:54,0,95.21,digital_goods,0,5,1,0,1,82.3087,yahoo.com,0,0,0,0,95.21,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0004247,2026-01-06 06:14:19,0,77.27,apparel,0,6,1,0,1,167.0553,yahoo.com,0,0,0,0,77.27,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0009986,2026-01-06 06:18:31,0,44.88,apparel,0,6,1,0,1,64.1839,yahoo.com,0,0,1,1,23.09,0.0,1.9437,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0007574,2026-01-06 06:29:58,0,61.92,groceries,1,6,1,0,1,26.4354,icloud.com,0,0,0,0,61.92,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0009086,2026-01-06 07:08:28,0,20.37,electronics,0,7,1,0,1,167.3603,yahoo.com,0,1,1,1,26.06,0.0,0.7817,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0012914,2026-01-06 07:10:45,0,10.08,groceries,0,7,1,0,0,131.4402,gmail.com,0,0,1,1,24.73,0.0,0.4076,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0001601,2026-01-06 07:15:04,0,50.7,apparel,1,7,1,0,1,122.9199,outlook.com,0,1,1,1,23.95,0.0,2.1169,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0004265,2026-01-06 07:49:14,0,66.44,apparel,0,7,1,0,1,39.5618,outlook.com,0,1,1,1,17.6,0.0,3.775,1.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0011827,2026-01-06 08:10:41,0,13.18,apparel,0,8,1,0,1,159.8986,gmail.com,0,0,0,0,13.18,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0025607,2026-01-06 08:28:06,0,29.97,groceries,1,8,1,0,1,45.6086,gmail.com,0,1,1,1,39.12,0.0,0.7661,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0008923,2026-01-06 08:28:08,0,30.7,apparel,0,8,1,0,1,152.1229,outlook.com,0,0,0,0,30.7,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0013043,2026-01-06 08:42:53,0,40.83,electronics,1,8,1,0,0,121.7093,proton.me,0,1,1,1,58.89,0.0,0.6933,0.0,1,1,1,1,1,0,1,1,1,1,0,0,1,6,5,0.3333
tx_0018581,2026-01-06 09:05:07,0,18.89,apparel,0,9,1,0,1,7.6541,gmail.com,0,0,2,2,52.64,20.27,0.3589,0.0,2,1,1,1,1,1,1,1,1,1,0,0,1,7,6,0.2857
tx_0024967,2026-01-06 09:13:04,0,38.47,groceries,1,9,1,0,1,80.6306,gmail.com,0,0,0,0,38.47,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0008682,2026-01-06 09:26:41,0,23.01,apparel,0,9,1,0,1,73.8952,outlook.com,0,0,0,0,23.01,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0022976,2026-01-06 09:42:56,0,44.14,apparel,0,9,1,0,1,88.6664,gmail.com,0,0,1,1,99.99,0.0,0.4414,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
tx_0008009,2026-01-06 09:47:11,0,57.32,groceries,0,9,1,0,1,171.8141,gmail.com,0,0,0,0,57.32,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0009499,2026-01-06 09:56:56,0,43.61,electronics,0,9,1,0,1,35.4115,gmail.com,0,0,0,0,43.61,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0013219,2026-01-06 09:58:49,0,13.03,electronics,0,9,1,0,1,153.2756,outlook.com,0,0,0,0,13.03,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0001779,2026-01-06 10:01:21,0,23.67,groceries,0,10,1,0,1,45.403,gmail.com,0,0,0,0,23.67,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0025802,2026-01-06 10:14:47,0,27.2,groceries,0,10,1,0,1,15.4831,corp.com,0,0,0,0,27.2,0.0,1.0,0.0,0,0,0,0,0,2,0,0,0,2,2,1,1,1,0,0.0
tx_0023254,2026-01-06 10:23:32,0,44.98,digital_goods,0,10,1,0,1,2.8241,gmail.com,0,0,0,0,44.98,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0000349,2026-01-06 10:24:18,0,66.08,electronics,0,10,1,0,1,3.3464,yahoo.com,0,0,0,0,66.08,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0018312,2026-01-06 10:28:52,0,80.87,gift_cards,0,10,1,0,1,127.4776,gmail.com,0,0,0,0,80.87,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0023848,2026-01-06 10:42:09,0,161.19,groceries,0,10,1,0,1,60.1598,gmail.com,0,0,0,0,161.19,0.0,1.0,0.0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0.0
tx_0005689,2026-01-06 10:46:33,0,43.18,apparel,0,10,1,0,1,51.4727,yahoo.com,0,0,0,0,43.18,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0018083,2026-01-06 10:51:14,0,34.93,digital_goods,0,10,1,0,1,86.6859,gmail.com,0,0,0,0,34.93,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.0
tx_0013595,2026-01-06 10:52:27,0,117.19,gift_cards,0,10,1,0,1,121.6599,gmail.com,0,1,1,1,39.45,0.0,2.9706,0.0,1,1,1,1,1,1,1,1,1,1,0,0,1,6,5,0.3333
